x, sol1, sol2
0.00328767, 479.602, 56.0768
0.00329167, 479.603, 56.0741
0.00329567, 479.604, 56.0714
0.00329967, 479.605, 56.0687
0.00330367, 479.606, 56.0659
0.00330767, 479.607, 56.0632
0.00331167, 479.608, 56.0605
0.00331567, 479.609, 56.0578
0.00331967, 479.61, 56.055
0.00332367, 479.61, 56.0523
0.00332767, 479.611, 56.0496
0.00333167, 479.612, 56.0469
0.00333567, 479.613, 56.0442
0.00333967, 479.614, 56.0414
0.00334367, 479.615, 56.0387
0.00334767, 479.616, 56.036
0.00335166, 479.617, 56.0333
0.00335566, 479.618, 56.0306
0.00335966, 479.619, 56.0278
0.00336366, 479.62, 56.0251
0.00336766, 479.621, 56.0224
0.00337166, 479.623, 56.0197
0.00337566, 479.624, 56.017
0.00337966, 479.625, 56.0142
0.00338366, 479.626, 56.0115
0.00338766, 479.627, 56.0088
0.00339166, 479.628, 56.0061
0.00339566, 479.629, 56.0034
0.00339966, 479.63, 56.0007
0.00340366, 479.631, 55.9979
0.00340766, 479.632, 55.9952
0.00341166, 479.633, 55.9925
0.00341566, 479.634, 55.9898
0.00341966, 479.635, 55.9871
0.00342366, 479.636, 55.9844
0.00342766, 479.637, 55.9817
0.00343166, 479.639, 55.9789
0.00343566, 479.64, 55.9762
0.00343966, 479.641, 55.9735
0.00344366, 479.642, 55.9708
0.00344766, 479.643, 55.9681
0.00345165, 479.644, 55.9654
0.00345565, 479.645, 55.9627
0.00345965, 479.646, 55.96
0.00346365, 479.648, 55.9573
0.00346765, 479.649, 55.9546
0.00347165, 479.65, 55.9518
0.00347565, 479.651, 55.9491
0.00347965, 479.652, 55.9464
0.00348365, 479.653, 55.9437
0.00348765, 479.654, 55.941
0.00349165, 479.656, 55.9383
0.00349565, 479.657, 55.9356
0.00349965, 479.658, 55.9329
0.00350365, 479.659, 55.9302
0.00350765, 479.66, 55.9275
0.00351165, 479.662, 55.9248
0.00351565, 479.663, 55.9221
0.00351965, 479.664, 55.9194
0.00352365, 479.665, 55.9167
0.00352765, 479.666, 55.914
0.00353165, 479.668, 55.9113
0.00353565, 479.669, 55.9086
0.00353965, 479.67, 55.9059
0.00354365, 479.671, 55.9032
0.00354765, 479.673, 55.9004
0.00355164, 479.674, 55.8977
0.00355564, 479.675, 55.895
0.00355964, 479.676, 55.8923
0.00356364, 479.678, 55.8896
0.00356764, 479.679, 55.8869
0.00357164, 479.68, 55.8842
0.00357564, 479.681, 55.8815
0.00357964, 479.683, 55.8789
0.00358364, 479.684, 55.8762
0.00358764, 479.685, 55.8735
0.00359164, 479.687, 55.8708
0.00359564, 479.688, 55.8681
0.00359964, 479.689, 55.8654
0.00360364, 479.691, 55.8627
0.00360764, 479.692, 55.86
0.00361164, 479.693, 55.8573
0.00361564, 479.694, 55.8546
0.00361964, 479.696, 55.8519
0.00362364, 479.697, 55.8492
0.00362764, 479.698, 55.8465
0.00363164, 479.7, 55.8438
0.00363564, 479.701, 55.8411
0.00363964, 479.703, 55.8384
0.00364364, 479.704, 55.8357
0.00364764, 479.705, 55.833
0.00365163, 479.707, 55.8303
0.00365563, 479.708, 55.8277
0.00365963, 479.709, 55.825
0.00366363, 479.711, 55.8223
0.00366763, 479.712, 55.8196
0.00367163, 479.714, 55.8169
0.00367563, 479.715, 55.8142
0.00367963, 479.716, 55.8115
0.00368363, 479.718, 55.8088
0.00368763, 479.719, 55.8061
0.00369163, 479.721, 55.8034
0.00369563, 479.722, 55.8008
0.00369963, 479.723, 55.7981
0.00370363, 479.725, 55.7954
0.00370763, 479.726, 55.7927
0.00371163, 479.728, 55.79
0.00371563, 479.729, 55.7873
0.00371963, 479.731, 55.7846
0.00372363, 479.732, 55.782
0.00372763, 479.734, 55.7793
0.00373163, 479.735, 55.7766
0.00373563, 479.736, 55.7739
0.00373963, 479.738, 55.7712
0.00374363, 479.739, 55.7685
0.00374763, 479.741, 55.7659
0.00375162, 479.742, 55.7632
0.00375562, 479.744, 55.7605
0.00375962, 479.745, 55.7578
0.00376362, 479.747, 55.7551
0.00376762, 479.748, 55.7524
0.00377162, 479.75, 55.7498
0.00377562, 479.751, 55.7471
0.00377962, 479.753, 55.7444
0.00378362, 479.755, 55.7417
0.00378762, 479.756, 55.739
0.00379162, 479.758, 55.7364
0.00379562, 479.759, 55.7337
0.00379962, 479.761, 55.731
0.00380362, 479.762, 55.7283
0.00380762, 479.764, 55.7257
0.00381162, 479.765, 55.723
0.00381562, 479.767, 55.7203
0.00381962, 479.768, 55.7176
0.00382362, 479.77, 55.715
0.00382762, 479.772, 55.7123
0.00383162, 479.773, 55.7096
0.00383562, 479.775, 55.7069
0.00383962, 479.776, 55.7043
0.00384362, 479.778, 55.7016
0.00384762, 479.78, 55.6989
0.00385161, 479.781, 55.6962
0.00385561, 479.783, 55.6936
0.00385961, 479.784, 55.6909
0.00386361, 479.786, 55.6882
0.00386761, 479.788, 55.6855
0.00387161, 479.789, 55.6829
0.00387561, 479.791, 55.6802
0.00387961, 479.793, 55.6775
0.00388361, 479.794, 55.6749
0.00388761, 479.796, 55.6722
0.00389161, 479.798, 55.6695
0.00389561, 479.799, 55.6669
0.00389961, 479.801, 55.6642
0.00390361, 479.803, 55.6615
0.00390761, 479.804, 55.6589
0.00391161, 479.806, 55.6562
0.00391561, 479.808, 55.6535
0.00391961, 479.809, 55.6509
0.00392361, 479.811, 55.6482
0.00392761, 479.813, 55.6455
0.00393161, 479.814, 55.6429
0.00393561, 479.816, 55.6402
0.00393961, 479.818, 55.6375
0.00394361, 479.82, 55.6349
0.00394761, 479.821, 55.6322
0.0039516, 479.823, 55.6295
0.0039556, 479.825, 55.6269
0.0039596, 479.827, 55.6242
0.0039636, 479.828, 55.6215
0.0039676, 479.83, 55.6189
0.0039716, 479.832, 55.6162
0.0039756, 479.834, 55.6136
0.0039796, 479.835, 55.6109
0.0039836, 479.837, 55.6082
0.0039876, 479.839, 55.6056
0.0039916, 479.841, 55.6029
0.0039956, 479.842, 55.6003
0.0039996, 479.844, 55.5976
0.0040036, 479.846, 55.5949
0.0040076, 479.848, 55.5923
0.0040116, 479.85, 55.5896
0.0040156, 479.851, 55.587
0.0040196, 479.853, 55.5843
0.0040236, 479.855, 55.5817
0.0040276, 479.857, 55.579
0.0040316, 479.859, 55.5763
0.0040356, 479.861, 55.5737
0.0040396, 479.862, 55.571
0.0040436, 479.864, 55.5684
0.0040476, 479.866, 55.5657
0.00405159, 479.868, 55.5631
0.00405559, 479.87, 55.5604
0.00405959, 479.872, 55.5578
0.00406359, 479.874, 55.5551
0.00406759, 479.875, 55.5525
0.00407159, 479.877, 55.5498
0.00407559, 479.879, 55.5472
0.00407959, 479.881, 55.5445
0.00408359, 479.883, 55.5419
0.00408759, 479.885, 55.5392
0.00409159, 479.887, 55.5366
0.00409559, 479.889, 55.5339
0.00409959, 479.891, 55.5313
0.00410359, 479.892, 55.5286
0.00410759, 479.894, 55.526
0.00411159, 479.896, 55.5233
0.00411559, 479.898, 55.5207
0.00411959, 479.9, 55.518
0.00412359, 479.902, 55.5154
0.00412759, 479.904, 55.5127
0.00413159, 479.906, 55.5101
0.00413559, 479.908, 55.5074
0.00413959, 479.91, 55.5048
0.00414359, 479.912, 55.5021
0.00414759, 479.914, 55.4995
0.00415158, 479.916, 55.4968
0.00415558, 479.918, 55.4942
0.00415958, 479.92, 55.4916
0.00416358, 479.922, 55.4889
0.00416758, 479.924, 55.4863
0.00417158, 479.926, 55.4836
0.00417558, 479.928, 55.481
0.00417958, 479.93, 55.4783
0.00418358, 479.932, 55.4757
0.00418758, 479.934, 55.4731
0.00419158, 479.936, 55.4704
0.00419558, 479.938, 55.4678
0.00419958, 479.94, 55.4651
0.00420358, 479.942, 55.4625
0.00420758, 479.944, 55.4599
0.00421158, 479.946, 55.4572
0.00421558, 479.948, 55.4546
0.00421958, 479.95, 55.4519
0.00422358, 479.952, 55.4493
0.00422758, 479.954, 55.4467
0.00423158, 479.956, 55.444
0.00423558, 479.958, 55.4414
0.00423958, 479.96, 55.4388
0.00424358, 479.963, 55.4361
0.00424758, 479.965, 55.4335
0.00425157, 479.967, 55.4308
0.00425557, 479.969, 55.4282
0.00425957, 479.971, 55.4256
0.00426357, 479.973, 55.4229
0.00426757, 479.975, 55.4203
0.00427157, 479.977, 55.4177
0.00427557, 479.979, 55.415
0.00427957, 479.982, 55.4124
0.00428357, 479.984, 55.4098
0.00428757, 479.986, 55.4071
0.00429157, 479.988, 55.4045
0.00429557, 479.99, 55.4019
0.00429957, 479.992, 55.3992
0.00430357, 479.994, 55.3966
0.00430757, 479.997, 55.394
0.00431157, 479.999, 55.3914
0.00431557, 480.001, 55.3887
0.00431957, 480.003, 55.3861
0.00432357, 480.005, 55.3835
0.00432757, 480.007, 55.3808
0.00433157, 480.01, 55.3782
0.00433557, 480.012, 55.3756
0.00433957, 480.014, 55.373
0.00434357, 480.016, 55.3703
0.00434757, 480.019, 55.3677
0.00435156, 480.021, 55.3651
0.00435556, 480.023, 55.3625
0.00435956, 480.025, 55.3598
0.00436356, 480.027, 55.3572
0.00436756, 480.03, 55.3546
0.00437156, 480.032, 55.352
0.00437556, 480.034, 55.3493
0.00437956, 480.036, 55.3467
0.00438356, 480.039, 55.3441
0.00438756, 480.041, 55.3415
0.00439156, 480.043, 55.3388
0.00439556, 480.045, 55.3362
0.00439956, 480.048, 55.3336
0.00440356, 480.05, 55.331
0.00440756, 480.052, 55.3284
0.00441156, 480.055, 55.3257
0.00441556, 480.057, 55.3231
0.00441956, 480.059, 55.3205
0.00442356, 480.061, 55.3179
0.00442756, 480.064, 55.3153
0.00443156, 480.066, 55.3126
0.00443556, 480.068, 55.31
0.00443956, 480.071, 55.3074
0.00444356, 480.073, 55.3048
0.00444756, 480.075, 55.3022
0.00445155, 480.078, 55.2995
0.00445555, 480.08, 55.2969
0.00445955, 480.082, 55.2943
0.00446355, 480.085, 55.2917
0.00446755, 480.087, 55.2891
0.00447155, 480.089, 55.2865
0.00447555, 480.092, 55.2839
0.00447955, 480.094, 55.2812
0.00448355, 480.097, 55.2786
0.00448755, 480.099, 55.276
0.00449155, 480.101, 55.2734
0.00449555, 480.104, 55.2708
0.00449955, 480.106, 55.2682
0.00450355, 480.109, 55.2656
0.00450755, 480.111, 55.263
0.00451155, 480.113, 55.2603
0.00451555, 480.116, 55.2577
0.00451955, 480.118, 55.2551
0.00452355, 480.121, 55.2525
0.00452755, 480.123, 55.2499
0.00453155, 480.125, 55.2473
0.00453555, 480.128, 55.2447
0.00453955, 480.13, 55.2421
0.00454355, 480.133, 55.2395
0.00454755, 480.135, 55.2369
0.00455154, 480.138, 55.2342
0.00455554, 480.14, 55.2316
0.00455954, 480.143, 55.229
0.00456354, 480.145, 55.2264
0.00456754, 480.148, 55.2238
0.00457154, 480.15, 55.2212
0.00457554, 480.153, 55.2186
0.00457954, 480.155, 55.216
0.00458354, 480.158, 55.2134
0.00458754, 480.16, 55.2108
0.00459154, 480.163, 55.2082
0.00459554, 480.165, 55.2056
0.00459954, 480.168, 55.203
0.00460354, 480.17, 55.2004
0.00460754, 480.173, 55.1978
0.00461154, 480.175, 55.1952
0.00461554, 480.178, 55.1926
0.00461954, 480.18, 55.19
0.00462354, 480.183, 55.1874
0.00462754, 480.185, 55.1848
0.00463154, 480.188, 55.1822
0.00463554, 480.19, 55.1796
0.00463954, 480.193, 55.177
0.00464354, 480.196, 55.1744
0.00464754, 480.198, 55.1718
0.00465153, 480.201, 55.1692
0.00465553, 480.203, 55.1666
0.00465953, 480.206, 55.164
0.00466353, 480.209, 55.1614
0.00466753, 480.211, 55.1588
0.00467153, 480.214, 55.1562
0.00467553, 480.216, 55.1536
0.00467953, 480.219, 55.151
0.00468353, 480.222, 55.1484
0.00468753, 480.224, 55.1458
0.00469153, 480.227, 55.1432
0.00469553, 480.229, 55.1406
0.00469953, 480.232, 55.138
0.00470353, 480.235, 55.1354
0.00470753, 480.237, 55.1328
0.00471153, 480.24, 55.1303
0.00471553, 480.243, 55.1277
0.00471953, 480.245, 55.1251
0.00472353, 480.248, 55.1225
0.00472753, 480.251, 55.1199
0.00473153, 480.253, 55.1173
0.00473553, 480.256, 55.1147
0.00473953, 480.259, 55.1121
0.00474353, 480.261, 55.1095
0.00474753, 480.264, 55.1069
0.00475152, 480.267, 55.1043
0.00475552, 480.27, 55.1018
0.00475952, 480.272, 55.0992
0.00476352, 480.275, 55.0966
0.00476752, 480.278, 55.094
0.00477152, 480.28, 55.0914
0.00477552, 480.283, 55.0888
0.00477952, 480.286, 55.0862
0.00478352, 480.289, 55.0836
0.00478752, 480.291, 55.0811
0.00479152, 480.294, 55.0785
0.00479552, 480.297, 55.0759
0.00479952, 480.3, 55.0733
0.00480352, 480.302, 55.0707
0.00480752, 480.305, 55.0681
0.00481152, 480.308, 55.0656
0.00481552, 480.311, 55.063
0.00481952, 480.313, 55.0604
0.00482352, 480.316, 55.0578
0.00482752, 480.319, 55.0552
0.00483152, 480.322, 55.0526
0.00483552, 480.325, 55.0501
0.00483952, 480.327, 55.0475
0.00484352, 480.33, 55.0449
0.00484752, 480.333, 55.0423
0.00485151, 480.336, 55.0397
0.00485551, 480.339, 55.0372
0.00485951, 480.342, 55.0346
0.00486351, 480.344, 55.032
0.00486751, 480.347, 55.0294
0.00487151, 480.35, 55.0268
0.00487551, 480.353, 55.0243
0.00487951, 480.356, 55.0217
0.00488351, 480.359, 55.0191
0.00488751, 480.362, 55.0165
0.00489151, 480.364, 55.014
0.00489551, 480.367, 55.0114
0.00489951, 480.37, 55.0088
0.00490351, 480.373, 55.0062
0.00490751, 480.376, 55.0037
0.00491151, 480.379, 55.0011
0.00491551, 480.382, 54.9985
0.00491951, 480.385, 54.9959
0.00492351, 480.388, 54.9934
0.00492751, 480.39, 54.9908
0.00493151, 480.393, 54.9882
0.00493551, 480.396, 54.9857
0.00493951, 480.399, 54.9831
0.00494351, 480.402, 54.9805
0.00494751, 480.405, 54.9779
0.0049515, 480.408, 54.9754
0.0049555, 480.411, 54.9728
0.0049595, 480.414, 54.9702
0.0049635, 480.417, 54.9677
0.0049675, 480.42, 54.9651
0.0049715, 480.423, 54.9625
0.0049755, 480.426, 54.96
0.0049795, 480.429, 54.9574
0.0049835, 480.432, 54.9548
0.0049875, 480.435, 54.9523
0.0049915, 480.438, 54.9497
0.0049955, 480.441, 54.9471
0.0049995, 480.444, 54.9446
0.0050035, 480.447, 54.942
0.0050075, 480.45, 54.9394
0.0050115, 480.453, 54.9369
0.0050155, 480.456, 54.9343
0.0050195, 480.459, 54.9317
0.0050235, 480.462, 54.9292
0.0050275, 480.465, 54.9266
0.0050315, 480.468, 54.924
0.0050355, 480.471, 54.9215
0.0050395, 480.474, 54.9189
0.0050435, 480.477, 54.9163
0.0050475, 480.48, 54.9138
0.00505149, 480.483, 54.9112
0.00505549, 480.486, 54.9087
0.00505949, 480.489, 54.9061
0.00506349, 480.492, 54.9035
0.00506749, 480.496, 54.901
0.00507149, 480.499, 54.8984
0.00507549, 480.502, 54.8959
0.00507949, 480.505, 54.8933
0.00508349, 480.508, 54.8907
0.00508749, 480.511, 54.8882
0.00509149, 480.514, 54.8856
0.00509549, 480.517, 54.8831
0.00509949, 480.52, 54.8805
0.00510349, 480.524, 54.878
0.00510749, 480.527, 54.8754
0.00511149, 480.53, 54.8729
0.00511549, 480.533, 54.8703
0.00511949, 480.536, 54.8677
0.00512349, 480.539, 54.8652
0.00512749, 480.542, 54.8626
0.00513149, 480.546, 54.8601
0.00513549, 480.549, 54.8575
0.00513949, 480.552, 54.855
0.00514349, 480.555, 54.8524
0.00514749, 480.558, 54.8499
0.00515148, 480.561, 54.8473
0.00515548, 480.565, 54.8448
0.00515948, 480.568, 54.8422
0.00516348, 480.571, 54.8397
0.00516748, 480.574, 54.8371
0.00517148, 480.577, 54.8346
0.00517548, 480.581, 54.832
0.00517948, 480.584, 54.8295
0.00518348, 480.587, 54.8269
0.00518748, 480.59, 54.8244
0.00519148, 480.594, 54.8218
0.00519548, 480.597, 54.8193
0.00519948, 480.6, 54.8167
0.00520348, 480.603, 54.8142
0.00520748, 480.607, 54.8116
0.00521148, 480.61, 54.8091
0.00521548, 480.613, 54.8065
0.00521948, 480.616, 54.804
0.00522348, 480.62, 54.8014
0.00522748, 480.623, 54.7989
0.00523148, 480.626, 54.7963
0.00523548, 480.629, 54.7938
0.00523948, 480.633, 54.7913
0.00524348, 480.636, 54.7887
0.00524748, 480.639, 54.7862
0.00525147, 480.643, 54.7836
0.00525547, 480.646, 54.7811
0.00525947, 480.649, 54.7785
0.00526347, 480.653, 54.776
0.00526747, 480.656, 54.7735
0.00527147, 480.659, 54.7709
0.00527547, 480.663, 54.7684
0.00527947, 480.666, 54.7658
0.00528347, 480.669, 54.7633
0.00528747, 480.673, 54.7608
0.00529147, 480.676, 54.7582
0.00529547, 480.679, 54.7557
0.00529947, 480.683, 54.7531
0.00530347, 480.686, 54.7506
0.00530747, 480.689, 54.7481
0.00531147, 480.693, 54.7455
0.00531547, 480.696, 54.743
0.00531947, 480.7, 54.7405
0.00532347, 480.703, 54.7379
0.00532747, 480.706, 54.7354
0.00533147, 480.71, 54.7328
0.00533547, 480.713, 54.7303
0.00533947, 480.717, 54.7278
0.00534347, 480.72, 54.7252
0.00534747, 480.723, 54.7227
0.00535146, 480.727, 54.7202
0.00535546, 480.73, 54.7176
0.00535946, 480.734, 54.7151
0.00536346, 480.737, 54.7126
0.00536746, 480.741, 54.71
0.00537146, 480.744, 54.7075
0.00537546, 480.748, 54.705
0.00537946, 480.751, 54.7024
0.00538346, 480.755, 54.6999
0.00538746, 480.758, 54.6974
0.00539146, 480.761, 54.6949
0.00539546, 480.765, 54.6923
0.00539946, 480.768, 54.6898
0.00540346, 480.772, 54.6873
0.00540746, 480.775, 54.6847
0.00541146, 480.779, 54.6822
0.00541546, 480.782, 54.6797
0.00541946, 480.786, 54.6772
0.00542346, 480.789, 54.6746
0.00542746, 480.793, 54.6721
0.00543146, 480.797, 54.6696
0.00543546, 480.8, 54.667
0.00543946, 480.804, 54.6645
0.00544346, 480.807, 54.662
0.00544746, 480.811, 54.6595
0.00545145, 480.814, 54.6569
0.00545545, 480.818, 54.6544
0.00545945, 480.821, 54.6519
0.00546345, 480.825, 54.6494
0.00546745, 480.828, 54.6469
0.00547145, 480.832, 54.6443
0.00547545, 480.836, 54.6418
0.00547945, 480.839, 54.6393
0.00548345, 480.843, 54.6368
0.00548745, 480.846, 54.6342
0.00549145, 480.85, 54.6317
0.00549545, 480.854, 54.6292
0.00549945, 480.857, 54.6267
0.00550345, 480.861, 54.6242
0.00550745, 480.864, 54.6216
0.00551145, 480.868, 54.6191
0.00551545, 480.872, 54.6166
0.00551945, 480.875, 54.6141
0.00552345, 480.879, 54.6116
0.00552745, 480.883, 54.609
0.00553145, 480.886, 54.6065
0.00553545, 480.89, 54.604
0.00553945, 480.894, 54.6015
0.00554345, 480.897, 54.599
0.00554745, 480.901, 54.5965
0.00555144, 480.905, 54.5939
0.00555544, 480.908, 54.5914
0.00555944, 480.912, 54.5889
0.00556344, 480.916, 54.5864
0.00556744, 480.919, 54.5839
0.00557144, 480.923, 54.5814
0.00557544, 480.927, 54.5789
0.00557944, 480.93, 54.5764
0.00558344, 480.934, 54.5738
0.00558744, 480.938, 54.5713
0.00559144, 480.942, 54.5688
0.00559544, 480.945, 54.5663
0.00559944, 480.949, 54.5638
0.00560344, 480.953, 54.5613
0.00560744, 480.956, 54.5588
0.00561144, 480.96, 54.5563
0.00561544, 480.964, 54.5537
0.00561944, 480.968, 54.5512
0.00562344, 480.971, 54.5487
0.00562744, 480.975, 54.5462
0.00563144, 480.979, 54.5437
0.00563544, 480.983, 54.5412
0.00563944, 480.987, 54.5387
0.00564344, 480.99, 54.5362
0.00564744, 480.994, 54.5337
0.00565143, 480.998, 54.5312
0.00565543, 481.002, 54.5287
0.00565943, 481.006, 54.5262
0.00566343, 481.009, 54.5237
0.00566743, 481.013, 54.5212
0.00567143, 481.017, 54.5187
0.00567543, 481.021, 54.5161
0.00567943, 481.025, 54.5136
0.00568343, 481.028, 54.5111
0.00568743, 481.032, 54.5086
0.00569143, 481.036, 54.5061
0.00569543, 481.04, 54.5036
0.00569943, 481.044, 54.5011
0.00570343, 481.048, 54.4986
0.00570743, 481.052, 54.4961
0.00571143, 481.055, 54.4936
0.00571543, 481.059, 54.4911
0.00571943, 481.063, 54.4886
0.00572343, 481.067, 54.4861
0.00572743, 481.071, 54.4836
0.00573143, 481.075, 54.4811
0.00573543, 481.079, 54.4786
0.00573943, 481.083, 54.4761
0.00574343, 481.086, 54.4736
0.00574743, 481.09, 54.4711
0.00575142, 481.094, 54.4686
0.00575542, 481.098, 54.4661
0.00575942, 481.102, 54.4636
0.00576342, 481.106, 54.4611
0.00576742, 481.11, 54.4587
0.00577142, 481.114, 54.4562
0.00577542, 481.118, 54.4537
0.00577942, 481.122, 54.4512
0.00578342, 481.126, 54.4487
0.00578742, 481.13, 54.4462
0.00579142, 481.134, 54.4437
0.00579542, 481.138, 54.4412
0.00579942, 481.142, 54.4387
0.00580342, 481.146, 54.4362
0.00580742, 481.15, 54.4337
0.00581142, 481.154, 54.4312
0.00581542, 481.158, 54.4287
0.00581942, 481.162, 54.4262
0.00582342, 481.166, 54.4237
0.00582742, 481.17, 54.4213
0.00583142, 481.174, 54.4188
0.00583542, 481.178, 54.4163
0.00583942, 481.182, 54.4138
0.00584342, 481.186, 54.4113
0.00584742, 481.19, 54.4088
0.00585141, 481.194, 54.4063
0.00585541, 481.198, 54.4038
0.00585941, 481.202, 54.4013
0.00586341, 481.206, 54.3989
0.00586741, 481.21, 54.3964
0.00587141, 481.214, 54.3939
0.00587541, 481.218, 54.3914
0.00587941, 481.222, 54.3889
0.00588341, 481.226, 54.3864
0.00588741, 481.23, 54.3839
0.00589141, 481.234, 54.3815
0.00589541, 481.238, 54.379
0.00589941, 481.243, 54.3765
0.00590341, 481.247, 54.374
0.00590741, 481.251, 54.3715
0.00591141, 481.255, 54.369
0.00591541, 481.259, 54.3666
0.00591941, 481.263, 54.3641
0.00592341, 481.267, 54.3616
0.00592741, 481.271, 54.3591
0.00593141, 481.275, 54.3566
0.00593541, 481.28, 54.3541
0.00593941, 481.284, 54.3517
0.00594341, 481.288, 54.3492
0.00594741, 481.292, 54.3467
0.0059514, 481.296, 54.3442
0.0059554, 481.3, 54.3418
0.0059594, 481.305, 54.3393
0.0059634, 481.309, 54.3368
0.0059674, 481.313, 54.3343
0.0059714, 481.317, 54.3318
0.0059754, 481.321, 54.3294
0.0059794, 481.325, 54.3269
0.0059834, 481.33, 54.3244
0.0059874, 481.334, 54.3219
0.0059914, 481.338, 54.3195
0.0059954, 481.342, 54.317
0.0059994, 481.346, 54.3145
0.0060034, 481.351, 54.312
0.0060074, 481.355, 54.3096
0.0060114, 481.359, 54.3071
0.0060154, 481.363, 54.3046
0.0060194, 481.368, 54.3021
0.0060234, 481.372, 54.2997
0.0060274, 481.376, 54.2972
0.0060314, 481.38, 54.2947
0.0060354, 481.385, 54.2922
0.0060394, 481.389, 54.2898
0.0060434, 481.393, 54.2873
0.0060474, 481.397, 54.2848
0.00605139, 481.402, 54.2824
0.00605539, 481.406, 54.2799
0.00605939, 481.41, 54.2774
0.00606339, 481.415, 54.275
0.00606739, 481.419, 54.2725
0.00607139, 481.423, 54.27
0.00607539, 481.427, 54.2676
0.00607939, 481.432, 54.2651
0.00608339, 481.436, 54.2626
0.00608739, 481.44, 54.2602
0.00609139, 481.445, 54.2577
0.00609539, 481.449, 54.2552
0.00609939, 481.453, 54.2528
0.00610339, 481.458, 54.2503
0.00610739, 481.462, 54.2478
0.00611139, 481.466, 54.2454
0.00611539, 481.471, 54.2429
0.00611939, 481.475, 54.2404
0.00612339, 481.48, 54.238
0.00612739, 481.484, 54.2355
0.00613139, 481.488, 54.233
0.00613539, 481.493, 54.2306
0.00613939, 481.497, 54.2281
0.00614339, 481.501, 54.2257
0.00614739, 481.506, 54.2232
0.00615138, 481.51, 54.2207
0.00615538, 481.515, 54.2183
0.00615938, 481.519, 54.2158
0.00616338, 481.523, 54.2133
0.00616738, 481.528, 54.2109
0.00617138, 481.532, 54.2084
0.00617538, 481.537, 54.206
0.00617938, 481.541, 54.2035
0.00618338, 481.546, 54.2011
0.00618738, 481.55, 54.1986
0.00619138, 481.555, 54.1961
0.00619538, 481.559, 54.1937
0.00619938, 481.563, 54.1912
0.00620338, 481.568, 54.1888
0.00620738, 481.572, 54.1863
0.00621138, 481.577, 54.1839
0.00621538, 481.581, 54.1814
0.00621938, 481.586, 54.1789
0.00622338, 481.59, 54.1765
0.00622738, 481.595, 54.174
0.00623138, 481.599, 54.1716
0.00623538, 481.604, 54.1691
0.00623938, 481.608, 54.1667
